TRINITY_DN10331_c0_g1::TRINITY_DN10331_c0_g1_i1::g.5196::m.5196	f55cd1101d7a9334d7204cb91e38c664	119	Gene3D	G3DSA:1.20.58.2220		1	119	5.6E-36	T	03-12-2019
TRINITY_DN10331_c0_g1::TRINITY_DN10331_c0_g1_i1::g.5196::m.5196	f55cd1101d7a9334d7204cb91e38c664	119	Coils	Coil		71	98	-	T	03-12-2019
TRINITY_DN10331_c0_g1::TRINITY_DN10331_c0_g1_i1::g.5196::m.5196	f55cd1101d7a9334d7204cb91e38c664	119	SUPERFAMILY	SSF101447		2	117	7.19E-31	T	03-12-2019
TRINITY_DN10331_c0_g1::TRINITY_DN10331_c0_g1_i1::g.5196::m.5196	f55cd1101d7a9334d7204cb91e38c664	119	Pfam	PF02181	Formin Homology 2 Domain	2	118	4.8E-31	T	03-12-2019	IPR015425	Formin, FH2 domain
TRINITY_DN10331_c0_g1::TRINITY_DN10331_c0_g1_i1::g.5196::m.5196	f55cd1101d7a9334d7204cb91e38c664	119	ProSiteProfiles	PS51444	Formin homology-2 (FH2) domain profile.	1	119	26.425	T	03-12-2019	IPR015425	Formin, FH2 domain
TRINITY_DN10240_c0_g1::TRINITY_DN10240_c0_g1_i1::g.5143::m.5143	61d2784e8f457c5447e806e6676d3fd3	108	Gene3D	G3DSA:3.40.30.10		18	108	1.1E-18	T	03-12-2019
TRINITY_DN10240_c0_g1::TRINITY_DN10240_c0_g1_i1::g.5143::m.5143	61d2784e8f457c5447e806e6676d3fd3	108	SUPERFAMILY	SSF52833		7	98	1.68E-11	T	03-12-2019	IPR036249	Thioredoxin-like superfamily
TRINITY_DN10058_c0_g1::TRINITY_DN10058_c0_g1_i1::g.5085::m.5085	fa86cd763aef6a21bcd51c886dd50488	99	Gene3D	G3DSA:1.10.150.780		32	99	8.4E-27	T	03-12-2019	IPR038132	Vps16, C-terminal domain superfamily
TRINITY_DN10058_c0_g1::TRINITY_DN10058_c0_g1_i1::g.5085::m.5085	fa86cd763aef6a21bcd51c886dd50488	99	Pfam	PF04840	Vps16, C-terminal region	15	98	1.2E-24	T	03-12-2019	IPR006925	Vps16, C-terminal
TRINITY_DN1001_c0_g1::TRINITY_DN1001_c0_g1_i2::g.1636::m.1636	018c704860ae76bfe8f96567b3472bcf	160	Gene3D	G3DSA:2.120.10.30		73	160	7.2E-25	T	03-12-2019	IPR011042	Six-bladed beta-propeller, TolB-like
TRINITY_DN1001_c0_g1::TRINITY_DN1001_c0_g1_i2::g.1636::m.1636	018c704860ae76bfe8f96567b3472bcf	160	ProSiteProfiles	PS51125	NHL repeat profile.	72	115	11.76	T	03-12-2019	IPR013017	NHL repeat, subgroup
TRINITY_DN1001_c0_g1::TRINITY_DN1001_c0_g1_i2::g.1636::m.1636	018c704860ae76bfe8f96567b3472bcf	160	ProSiteProfiles	PS51125	NHL repeat profile.	119	160	8.861	T	03-12-2019	IPR013017	NHL repeat, subgroup
TRINITY_DN1001_c0_g1::TRINITY_DN1001_c0_g1_i2::g.1636::m.1636	018c704860ae76bfe8f96567b3472bcf	160	SUPERFAMILY	SSF75011		3	159	1.31E-16	T	03-12-2019
TRINITY_DN1001_c0_g1::TRINITY_DN1001_c0_g1_i2::g.1636::m.1636	018c704860ae76bfe8f96567b3472bcf	160	Pfam	PF01436	NHL repeat	85	112	2.4E-5	T	03-12-2019	IPR001258	NHL repeat
TRINITY_DN1019_c0_g1::TRINITY_DN1019_c0_g1_i6::g.1644::m.1644	9b435f390fdd0cab780a6ad034f0fe70	183	ProSiteProfiles	PS50041	C-type lectin domain profile.	49	163	18.458	T	03-12-2019	IPR001304	C-type lectin-like
TRINITY_DN1019_c0_g1::TRINITY_DN1019_c0_g1_i6::g.1644::m.1644	9b435f390fdd0cab780a6ad034f0fe70	183	CDD	cd00037	CLECT	48	174	1.33797E-26	T	03-12-2019
TRINITY_DN1019_c0_g1::TRINITY_DN1019_c0_g1_i6::g.1644::m.1644	9b435f390fdd0cab780a6ad034f0fe70	183	Pfam	PF00059	Lectin C-type domain	57	174	2.0E-16	T	03-12-2019	IPR001304	C-type lectin-like
TRINITY_DN1019_c0_g1::TRINITY_DN1019_c0_g1_i6::g.1644::m.1644	9b435f390fdd0cab780a6ad034f0fe70	183	ProSitePatterns	PS00615	C-type lectin domain signature.	144	172	-	T	03-12-2019	IPR018378	C-type lectin, conserved site
TRINITY_DN1019_c0_g1::TRINITY_DN1019_c0_g1_i6::g.1644::m.1644	9b435f390fdd0cab780a6ad034f0fe70	183	SUPERFAMILY	SSF56436		16	175	1.92E-34	T	03-12-2019	IPR016187	C-type lectin fold
TRINITY_DN1019_c0_g1::TRINITY_DN1019_c0_g1_i6::g.1644::m.1644	9b435f390fdd0cab780a6ad034f0fe70	183	Gene3D	G3DSA:3.10.100.10		30	182	5.0E-34	T	03-12-2019	IPR016186	C-type lectin-like/link domain superfamily
TRINITY_DN1019_c0_g1::TRINITY_DN1019_c0_g1_i6::g.1644::m.1644	9b435f390fdd0cab780a6ad034f0fe70	183	SMART	SM00034		36	173	2.7E-30	T	03-12-2019	IPR001304	C-type lectin-like
TRINITY_DN10282_c0_g1::TRINITY_DN10282_c0_g1_i1::g.5146::m.5146	c678965be3c1767af3c612a9df76f016	244	Pfam	PF07002	Copine	116	244	6.9E-46	T	03-12-2019	IPR010734	Copine
TRINITY_DN10282_c0_g1::TRINITY_DN10282_c0_g1_i1::g.5146::m.5146	c678965be3c1767af3c612a9df76f016	244	CDD	cd04047	C2B_Copine	1	57	1.03844E-26	T	03-12-2019	IPR037768	Copine, C2B domain
TRINITY_DN10282_c0_g1::TRINITY_DN10282_c0_g1_i1::g.5146::m.5146	c678965be3c1767af3c612a9df76f016	244	SUPERFAMILY	SSF53300		95	240	2.95E-9	T	03-12-2019	IPR036465	von Willebrand factor A-like domain superfamily
TRINITY_DN10282_c0_g1::TRINITY_DN10282_c0_g1_i1::g.5146::m.5146	c678965be3c1767af3c612a9df76f016	244	SUPERFAMILY	SSF49562		14	65	8.02E-8	T	03-12-2019
TRINITY_DN10282_c0_g1::TRINITY_DN10282_c0_g1_i1::g.5146::m.5146	c678965be3c1767af3c612a9df76f016	244	Gene3D	G3DSA:2.60.40.150		2	83	7.1E-7	T	03-12-2019	IPR035892	C2 domain superfamily
TRINITY_DN10226_c0_g1::TRINITY_DN10226_c0_g1_i1::g.5152::m.5152	f9530ba528623eecb13171e706f8cf57	196	CDD	cd03028	GRX_PICOT_like	126	196	9.21557E-48	T	03-12-2019	IPR033658	Glutaredoxin, PICOT-like
TRINITY_DN10226_c0_g1::TRINITY_DN10226_c0_g1_i1::g.5152::m.5152	f9530ba528623eecb13171e706f8cf57	196	CDD	cd02984	TRX_PICOT	8	101	5.96494E-42	T	03-12-2019
TRINITY_DN10226_c0_g1::TRINITY_DN10226_c0_g1_i1::g.5152::m.5152	f9530ba528623eecb13171e706f8cf57	196	Pfam	PF00462	Glutaredoxin	136	196	5.8E-16	T	03-12-2019	IPR002109	Glutaredoxin
TRINITY_DN10226_c0_g1::TRINITY_DN10226_c0_g1_i1::g.5152::m.5152	f9530ba528623eecb13171e706f8cf57	196	Pfam	PF00085	Thioredoxin	8	100	7.8E-16	T	03-12-2019	IPR013766	Thioredoxin domain
TRINITY_DN10226_c0_g1::TRINITY_DN10226_c0_g1_i1::g.5152::m.5152	f9530ba528623eecb13171e706f8cf57	196	ProSiteProfiles	PS51354	Glutaredoxin domain profile.	123	196	18.272	T	03-12-2019	IPR002109	Glutaredoxin
TRINITY_DN10226_c0_g1::TRINITY_DN10226_c0_g1_i1::g.5152::m.5152	f9530ba528623eecb13171e706f8cf57	196	SUPERFAMILY	SSF52833		7	108	1.69E-24	T	03-12-2019	IPR036249	Thioredoxin-like superfamily
TRINITY_DN10226_c0_g1::TRINITY_DN10226_c0_g1_i1::g.5152::m.5152	f9530ba528623eecb13171e706f8cf57	196	SUPERFAMILY	SSF52833		121	196	1.8E-22	T	03-12-2019	IPR036249	Thioredoxin-like superfamily
TRINITY_DN10226_c0_g1::TRINITY_DN10226_c0_g1_i1::g.5152::m.5152	f9530ba528623eecb13171e706f8cf57	196	Gene3D	G3DSA:3.40.30.10		1	108	1.2E-26	T	03-12-2019
TRINITY_DN10226_c0_g1::TRINITY_DN10226_c0_g1_i1::g.5152::m.5152	f9530ba528623eecb13171e706f8cf57	196	ProSiteProfiles	PS51352	Thioredoxin domain profile.	1	105	9.702	T	03-12-2019	IPR013766	Thioredoxin domain
TRINITY_DN10226_c0_g1::TRINITY_DN10226_c0_g1_i1::g.5152::m.5152	f9530ba528623eecb13171e706f8cf57	196	Gene3D	G3DSA:3.40.30.10		125	196	5.7E-25	T	03-12-2019
TRINITY_DN10207_c0_g1::TRINITY_DN10207_c0_g1_i1::g.5141::m.5141	cad5d08d583d89015f2f2c15088e2ac2	162	MobiDBLite	mobidb-lite	consensus disorder prediction	108	162	-	T	03-12-2019
TRINITY_DN10207_c0_g1::TRINITY_DN10207_c0_g1_i1::g.5141::m.5141	cad5d08d583d89015f2f2c15088e2ac2	162	MobiDBLite	mobidb-lite	consensus disorder prediction	108	123	-	T	03-12-2019
TRINITY_DN10207_c0_g1::TRINITY_DN10207_c0_g1_i1::g.5141::m.5141	cad5d08d583d89015f2f2c15088e2ac2	162	MobiDBLite	mobidb-lite	consensus disorder prediction	17	41	-	T	03-12-2019
TRINITY_DN10286_c0_g1::TRINITY_DN10286_c0_g1_i1::g.5167::m.5167	faaab3225c5d3348b5c25b90d65b4fcd	114	SUPERFAMILY	SSF52156		23	112	2.22E-24	T	03-12-2019	IPR036925	Translation initiation factor IF-2, domain 3 superfamily
TRINITY_DN10286_c0_g1::TRINITY_DN10286_c0_g1_i1::g.5167::m.5167	faaab3225c5d3348b5c25b90d65b4fcd	114	Gene3D	G3DSA:3.40.50.10050		27	114	1.2E-36	T	03-12-2019	IPR036925	Translation initiation factor IF-2, domain 3 superfamily
TRINITY_DN10286_c0_g1::TRINITY_DN10286_c0_g1_i1::g.5167::m.5167	faaab3225c5d3348b5c25b90d65b4fcd	114	Pfam	PF11987	Translation-initiation factor 2	31	113	2.2E-14	T	03-12-2019	IPR023115	Translation initiation factor IF- 2, domain 3
TRINITY_DN10035_c0_g1::TRINITY_DN10035_c0_g1_i1::g.5108::m.5108	f641eedfc49b4920d0c241d3313552f8	113	Gene3D	G3DSA:2.60.120.620		1	113	6.9E-37	T	03-12-2019
TRINITY_DN10035_c0_g1::TRINITY_DN10035_c0_g1_i1::g.5108::m.5108	f641eedfc49b4920d0c241d3313552f8	113	ProSiteProfiles	PS51471	Fe(2+) 2-oxoglutarate dioxygenase domain profile.	24	113	9.747	T	03-12-2019	IPR005123	Oxoglutarate/iron-dependent dioxygenase
TRINITY_DN10035_c0_g1::TRINITY_DN10035_c0_g1_i1::g.5108::m.5108	f641eedfc49b4920d0c241d3313552f8	113	SMART	SM00702		1	113	4.7E-5	T	03-12-2019	IPR006620	Prolyl 4-hydroxylase, alpha subunit
TRINITY_DN10035_c0_g1::TRINITY_DN10035_c0_g1_i1::g.5108::m.5108	f641eedfc49b4920d0c241d3313552f8	113	Pfam	PF13640	2OG-Fe(II) oxygenase superfamily	28	99	7.4E-11	T	03-12-2019	IPR005123	Oxoglutarate/iron-dependent dioxygenase
TRINITY_DN10276_c0_g1::TRINITY_DN10276_c0_g1_i1::g.5160::m.5160	b3402af9df3d0cd40218bee901fb0f89	121	CDD	cd10145	TFIIA_gamma_N	12	60	3.07577E-26	T	03-12-2019	IPR015872	Transcription initiation factor IIA, gamma subunit, N-terminal
TRINITY_DN10276_c0_g1::TRINITY_DN10276_c0_g1_i1::g.5160::m.5160	b3402af9df3d0cd40218bee901fb0f89	121	ProDom	PD009224	TRANSCRIPTION FACTOR INITIATION IIA CHAIN GAMMA SMALL REGULATION NUCLEAR SUBUNIT	12	58	4.0E-10	T	03-12-2019	IPR015872	Transcription initiation factor IIA, gamma subunit, N-terminal
TRINITY_DN10276_c0_g1::TRINITY_DN10276_c0_g1_i1::g.5160::m.5160	b3402af9df3d0cd40218bee901fb0f89	121	Pfam	PF02268	Transcription initiation factor IIA, gamma subunit, helical domain	12	58	1.0E-23	T	03-12-2019	IPR015872	Transcription initiation factor IIA, gamma subunit, N-terminal
TRINITY_DN10276_c0_g1::TRINITY_DN10276_c0_g1_i1::g.5160::m.5160	b3402af9df3d0cd40218bee901fb0f89	121	Pfam	PF02751	Transcription initiation factor IIA, gamma subunit	67	110	3.3E-21	T	03-12-2019	IPR015871	Transcription initiation factor IIA, gamma subunit, C-terminal
TRINITY_DN10276_c0_g1::TRINITY_DN10276_c0_g1_i1::g.5160::m.5160	b3402af9df3d0cd40218bee901fb0f89	121	Gene3D	G3DSA:2.30.18.10		64	118	2.8E-26	T	03-12-2019	IPR009088	Transcription factor IIA, beta-barrel
TRINITY_DN10276_c0_g1::TRINITY_DN10276_c0_g1_i1::g.5160::m.5160	b3402af9df3d0cd40218bee901fb0f89	121	SUPERFAMILY	SSF50784		61	111	8.63E-19	T	03-12-2019	IPR009088	Transcription factor IIA, beta-barrel
TRINITY_DN10276_c0_g1::TRINITY_DN10276_c0_g1_i1::g.5160::m.5160	b3402af9df3d0cd40218bee901fb0f89	121	CDD	cd10014	TFIIA_gamma_C	66	111	3.68969E-22	T	03-12-2019	IPR015871	Transcription initiation factor IIA, gamma subunit, C-terminal
TRINITY_DN10276_c0_g1::TRINITY_DN10276_c0_g1_i1::g.5160::m.5160	b3402af9df3d0cd40218bee901fb0f89	121	PIRSF	PIRSF009415		9	116	1.3E-50	T	03-12-2019	IPR003194	Transcription initiation factor IIA, gamma subunit
TRINITY_DN10276_c0_g1::TRINITY_DN10276_c0_g1_i1::g.5160::m.5160	b3402af9df3d0cd40218bee901fb0f89	121	SUPERFAMILY	SSF47396		13	63	3.92E-18	T	03-12-2019
TRINITY_DN10276_c0_g1::TRINITY_DN10276_c0_g1_i1::g.5160::m.5160	b3402af9df3d0cd40218bee901fb0f89	121	Gene3D	G3DSA:1.10.287.190		12	63	1.6E-27	T	03-12-2019	IPR009083	Transcription factor IIA, helical
TRINITY_DN10068_c0_g1::TRINITY_DN10068_c0_g1_i1::g.5104::m.5104	6ab581940075941f442f78be05e6a6ee	127	ProSitePatterns	PS00509	Ras GTPase-activating proteins domain signature.	106	120	-	T	03-12-2019	IPR023152	Ras GTPase-activating protein, conserved site
TRINITY_DN10068_c0_g1::TRINITY_DN10068_c0_g1_i1::g.5104::m.5104	6ab581940075941f442f78be05e6a6ee	127	SUPERFAMILY	SSF48350		1	127	6.67E-37	T	03-12-2019	IPR008936	Rho GTPase activation protein
TRINITY_DN10068_c0_g1::TRINITY_DN10068_c0_g1_i1::g.5104::m.5104	6ab581940075941f442f78be05e6a6ee	127	ProSiteProfiles	PS50018	Ras GTPase-activating proteins profile.	1	127	30.217	T	03-12-2019	IPR001936	Ras GTPase-activating domain
TRINITY_DN10068_c0_g1::TRINITY_DN10068_c0_g1_i1::g.5104::m.5104	6ab581940075941f442f78be05e6a6ee	127	Gene3D	G3DSA:1.10.506.10		1	127	5.4E-40	T	03-12-2019
TRINITY_DN10068_c0_g1::TRINITY_DN10068_c0_g1_i1::g.5104::m.5104	6ab581940075941f442f78be05e6a6ee	127	Pfam	PF00616	GTPase-activator protein for Ras-like GTPase	1	47	3.4E-8	T	03-12-2019	IPR001936	Ras GTPase-activating domain
TRINITY_DN10068_c0_g1::TRINITY_DN10068_c0_g1_i1::g.5104::m.5104	6ab581940075941f442f78be05e6a6ee	127	Pfam	PF00616	GTPase-activator protein for Ras-like GTPase	56	126	8.0E-11	T	03-12-2019	IPR001936	Ras GTPase-activating domain
TRINITY_DN10327_c0_g1::TRINITY_DN10327_c0_g1_i1::g.5187::m.5187	ede13d05ca54b5607636c9994e5391a9	135	MobiDBLite	mobidb-lite	consensus disorder prediction	1	101	-	T	03-12-2019
TRINITY_DN10167_c0_g1::TRINITY_DN10167_c0_g1_i1::g.5130::m.5130	d40a410c23fd9d60328e417a7cf2fbdb	99	MobiDBLite	mobidb-lite	consensus disorder prediction	43	62	-	T	03-12-2019
TRINITY_DN10167_c0_g1::TRINITY_DN10167_c0_g1_i1::g.5130::m.5130	d40a410c23fd9d60328e417a7cf2fbdb	99	MobiDBLite	mobidb-lite	consensus disorder prediction	74	89	-	T	03-12-2019
TRINITY_DN10167_c0_g1::TRINITY_DN10167_c0_g1_i1::g.5130::m.5130	d40a410c23fd9d60328e417a7cf2fbdb	99	MobiDBLite	mobidb-lite	consensus disorder prediction	29	99	-	T	03-12-2019
TRINITY_DN1019_c0_g1::TRINITY_DN1019_c0_g1_i3::g.1647::m.1647	ec220f713bbd53abe95fb73b8e8da0af	183	SUPERFAMILY	SSF56436		12	181	1.14E-38	T	03-12-2019	IPR016187	C-type lectin fold
TRINITY_DN1019_c0_g1::TRINITY_DN1019_c0_g1_i3::g.1647::m.1647	ec220f713bbd53abe95fb73b8e8da0af	183	Pfam	PF00059	Lectin C-type domain	65	180	7.4E-20	T	03-12-2019	IPR001304	C-type lectin-like
TRINITY_DN1019_c0_g1::TRINITY_DN1019_c0_g1_i3::g.1647::m.1647	ec220f713bbd53abe95fb73b8e8da0af	183	ProSiteProfiles	PS50041	C-type lectin domain profile.	56	169	19.866	T	03-12-2019	IPR001304	C-type lectin-like
TRINITY_DN1019_c0_g1::TRINITY_DN1019_c0_g1_i3::g.1647::m.1647	ec220f713bbd53abe95fb73b8e8da0af	183	SMART	SM00034		43	179	2.0E-36	T	03-12-2019	IPR001304	C-type lectin-like
TRINITY_DN1019_c0_g1::TRINITY_DN1019_c0_g1_i3::g.1647::m.1647	ec220f713bbd53abe95fb73b8e8da0af	183	Gene3D	G3DSA:3.10.100.10		16	183	6.0E-37	T	03-12-2019	IPR016186	C-type lectin-like/link domain superfamily
TRINITY_DN1019_c0_g1::TRINITY_DN1019_c0_g1_i3::g.1647::m.1647	ec220f713bbd53abe95fb73b8e8da0af	183	ProSitePatterns	PS00615	C-type lectin domain signature.	153	178	-	T	03-12-2019	IPR018378	C-type lectin, conserved site
TRINITY_DN10074_c0_g1::TRINITY_DN10074_c0_g1_i1::g.5083::m.5083	34ca8e74dd07caa9ee567276e0d9914f	133	Gene3D	G3DSA:3.40.50.300		1	133	6.4E-40	T	03-12-2019
TRINITY_DN10074_c0_g1::TRINITY_DN10074_c0_g1_i1::g.5083::m.5083	34ca8e74dd07caa9ee567276e0d9914f	133	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	2	110	2.9E-29	T	03-12-2019	IPR003959	ATPase, AAA-type, core
TRINITY_DN10074_c0_g1::TRINITY_DN10074_c0_g1_i1::g.5083::m.5083	34ca8e74dd07caa9ee567276e0d9914f	133	SUPERFAMILY	SSF52540		2	131	2.57E-36	T	03-12-2019	IPR027417	P-loop containing nucleoside triphosphate hydrolase
TRINITY_DN10074_c0_g1::TRINITY_DN10074_c0_g1_i1::g.5083::m.5083	34ca8e74dd07caa9ee567276e0d9914f	133	CDD	cd00009	AAA	2	111	4.07753E-14	T	03-12-2019
TRINITY_DN10074_c0_g1::TRINITY_DN10074_c0_g1_i1::g.5083::m.5083	34ca8e74dd07caa9ee567276e0d9914f	133	ProSitePatterns	PS00674	AAA-protein family signature.	81	99	-	T	03-12-2019	IPR003960	ATPase, AAA-type, conserved site
TRINITY_DN1012_c0_g1::TRINITY_DN1012_c0_g1_i1::g.1626::m.1626	0d2252e79414939137318956bd501952	746	SMART	SM00299		201	342	2.5E-38	T	03-12-2019	IPR000547	Clathrin, heavy chain/VPS, 7-fold repeat
TRINITY_DN1012_c0_g1::TRINITY_DN1012_c0_g1_i1::g.1626::m.1626	0d2252e79414939137318956bd501952	746	SMART	SM00299		496	655	1.7E-39	T	03-12-2019	IPR000547	Clathrin, heavy chain/VPS, 7-fold repeat
TRINITY_DN1012_c0_g1::TRINITY_DN1012_c0_g1_i1::g.1626::m.1626	0d2252e79414939137318956bd501952	746	SMART	SM00299		347	493	4.1E-41	T	03-12-2019	IPR000547	Clathrin, heavy chain/VPS, 7-fold repeat
TRINITY_DN1012_c0_g1::TRINITY_DN1012_c0_g1_i1::g.1626::m.1626	0d2252e79414939137318956bd501952	746	SMART	SM00299		52	197	3.2E-44	T	03-12-2019	IPR000547	Clathrin, heavy chain/VPS, 7-fold repeat
TRINITY_DN1012_c0_g1::TRINITY_DN1012_c0_g1_i1::g.1626::m.1626	0d2252e79414939137318956bd501952	746	SUPERFAMILY	SSF48371		256	589	1.32E-115	T	03-12-2019	IPR016024	Armadillo-type fold
TRINITY_DN1012_c0_g1::TRINITY_DN1012_c0_g1_i1::g.1626::m.1626	0d2252e79414939137318956bd501952	746	SUPERFAMILY	SSF48371		110	254	1.41E-30	T	03-12-2019	IPR016024	Armadillo-type fold
TRINITY_DN1012_c0_g1::TRINITY_DN1012_c0_g1_i1::g.1626::m.1626	0d2252e79414939137318956bd501952	746	ProSiteProfiles	PS50236	Clathrin heavy-chain (CHCR) repeat profile.	347	493	42.256	T	03-12-2019	IPR000547	Clathrin, heavy chain/VPS, 7-fold repeat
TRINITY_DN1012_c0_g1::TRINITY_DN1012_c0_g1_i1::g.1626::m.1626	0d2252e79414939137318956bd501952	746	SUPERFAMILY	SSF48371		2	132	6.91E-25	T	03-12-2019	IPR016024	Armadillo-type fold
TRINITY_DN1012_c0_g1::TRINITY_DN1012_c0_g1_i1::g.1626::m.1626	0d2252e79414939137318956bd501952	746	Pfam	PF00637	Region in Clathrin and VPS	498	638	1.6E-30	T	03-12-2019	IPR000547	Clathrin, heavy chain/VPS, 7-fold repeat
TRINITY_DN1012_c0_g1::TRINITY_DN1012_c0_g1_i1::g.1626::m.1626	0d2252e79414939137318956bd501952	746	Pfam	PF00637	Region in Clathrin and VPS	349	490	1.3E-32	T	03-12-2019	IPR000547	Clathrin, heavy chain/VPS, 7-fold repeat
TRINITY_DN1012_c0_g1::TRINITY_DN1012_c0_g1_i1::g.1626::m.1626	0d2252e79414939137318956bd501952	746	Pfam	PF00637	Region in Clathrin and VPS	202	340	7.0E-31	T	03-12-2019	IPR000547	Clathrin, heavy chain/VPS, 7-fold repeat
TRINITY_DN1012_c0_g1::TRINITY_DN1012_c0_g1_i1::g.1626::m.1626	0d2252e79414939137318956bd501952	746	Pfam	PF00637	Region in Clathrin and VPS	52	192	1.5E-34	T	03-12-2019	IPR000547	Clathrin, heavy chain/VPS, 7-fold repeat
TRINITY_DN1012_c0_g1::TRINITY_DN1012_c0_g1_i1::g.1626::m.1626	0d2252e79414939137318956bd501952	746	Coils	Coil		746	746	-	T	03-12-2019
TRINITY_DN1012_c0_g1::TRINITY_DN1012_c0_g1_i1::g.1626::m.1626	0d2252e79414939137318956bd501952	746	Gene3D	G3DSA:1.25.40.730		601	697	8.2E-42	T	03-12-2019
TRINITY_DN1012_c0_g1::TRINITY_DN1012_c0_g1_i1::g.1626::m.1626	0d2252e79414939137318956bd501952	746	ProSiteProfiles	PS50236	Clathrin heavy-chain (CHCR) repeat profile.	52	197	44.522	T	03-12-2019	IPR000547	Clathrin, heavy chain/VPS, 7-fold repeat
TRINITY_DN1012_c0_g1::TRINITY_DN1012_c0_g1_i1::g.1626::m.1626	0d2252e79414939137318956bd501952	746	ProSiteProfiles	PS50236	Clathrin heavy-chain (CHCR) repeat profile.	496	639	36.008	T	03-12-2019	IPR000547	Clathrin, heavy chain/VPS, 7-fold repeat
TRINITY_DN1012_c0_g1::TRINITY_DN1012_c0_g1_i1::g.1626::m.1626	0d2252e79414939137318956bd501952	746	ProSiteProfiles	PS50236	Clathrin heavy-chain (CHCR) repeat profile.	1	45	11.827	T	03-12-2019	IPR000547	Clathrin, heavy chain/VPS, 7-fold repeat
TRINITY_DN1012_c0_g1::TRINITY_DN1012_c0_g1_i1::g.1626::m.1626	0d2252e79414939137318956bd501952	746	ProSiteProfiles	PS50236	Clathrin heavy-chain (CHCR) repeat profile.	201	342	40.466	T	03-12-2019	IPR000547	Clathrin, heavy chain/VPS, 7-fold repeat
TRINITY_DN1012_c0_g1::TRINITY_DN1012_c0_g1_i1::g.1626::m.1626	0d2252e79414939137318956bd501952	746	Gene3D	G3DSA:1.25.40.10		110	255	2.9E-42	T	03-12-2019	IPR011990	Tetratricopeptide-like helical domain superfamily
TRINITY_DN1012_c0_g1::TRINITY_DN1012_c0_g1_i1::g.1626::m.1626	0d2252e79414939137318956bd501952	746	Gene3D	G3DSA:1.25.40.10		256	595	2.3E-167	T	03-12-2019	IPR011990	Tetratricopeptide-like helical domain superfamily
TRINITY_DN10057_c0_g1::TRINITY_DN10057_c0_g1_i1::g.5093::m.5093	b268f9b5b14a142e5bd919b749f2d43b	99	ProSitePatterns	PS01208	VWFC domain signature.	36	71	-	T	03-12-2019	IPR001007	VWFC domain
TRINITY_DN10057_c0_g1::TRINITY_DN10057_c0_g1_i1::g.5093::m.5093	b268f9b5b14a142e5bd919b749f2d43b	99	SUPERFAMILY	SSF57603		5	73	9.83E-10	T	03-12-2019
TRINITY_DN10057_c0_g1::TRINITY_DN10057_c0_g1_i1::g.5093::m.5093	b268f9b5b14a142e5bd919b749f2d43b	99	Coils	Coil		96	99	-	T	03-12-2019
TRINITY_DN10057_c0_g1::TRINITY_DN10057_c0_g1_i1::g.5093::m.5093	b268f9b5b14a142e5bd919b749f2d43b	99	Pfam	PF00093	von Willebrand factor type C domain	14	71	4.6E-8	T	03-12-2019	IPR001007	VWFC domain
TRINITY_DN10057_c0_g1::TRINITY_DN10057_c0_g1_i1::g.5093::m.5093	b268f9b5b14a142e5bd919b749f2d43b	99	ProSiteProfiles	PS50184	VWFC domain profile.	14	72	9.571	T	03-12-2019	IPR001007	VWFC domain
TRINITY_DN10242_c0_g1::TRINITY_DN10242_c0_g1_i1::g.5161::m.5161	a7e89986756ecc2e6d47516ae51a49ce	203	MobiDBLite	mobidb-lite	consensus disorder prediction	1	19	-	T	03-12-2019
TRINITY_DN10242_c0_g1::TRINITY_DN10242_c0_g1_i1::g.5161::m.5161	a7e89986756ecc2e6d47516ae51a49ce	203	MobiDBLite	mobidb-lite	consensus disorder prediction	1	169	-	T	03-12-2019
TRINITY_DN10242_c0_g1::TRINITY_DN10242_c0_g1_i1::g.5161::m.5161	a7e89986756ecc2e6d47516ae51a49ce	203	MobiDBLite	mobidb-lite	consensus disorder prediction	47	161	-	T	03-12-2019
TRINITY_DN10256_c0_g1::TRINITY_DN10256_c0_g1_i1::g.5163::m.5163	8c274d9ea91a7ff25ff2c47da099e8fb	126	CDD	cd00063	FN3	1	58	1.24498E-5	T	03-12-2019	IPR003961	Fibronectin type III
TRINITY_DN10256_c0_g1::TRINITY_DN10256_c0_g1_i1::g.5163::m.5163	8c274d9ea91a7ff25ff2c47da099e8fb	126	Gene3D	G3DSA:2.60.40.10		58	126	4.4E-14	T	03-12-2019	IPR013783	Immunoglobulin-like fold
TRINITY_DN10256_c0_g1::TRINITY_DN10256_c0_g1_i1::g.5163::m.5163	8c274d9ea91a7ff25ff2c47da099e8fb	126	ProSiteProfiles	PS50853	Fibronectin type-III domain profile.	65	126	14.343	T	03-12-2019	IPR003961	Fibronectin type III
TRINITY_DN10256_c0_g1::TRINITY_DN10256_c0_g1_i1::g.5163::m.5163	8c274d9ea91a7ff25ff2c47da099e8fb	126	Pfam	PF00041	Fibronectin type III domain	65	126	5.5E-8	T	03-12-2019	IPR003961	Fibronectin type III
TRINITY_DN10256_c0_g1::TRINITY_DN10256_c0_g1_i1::g.5163::m.5163	8c274d9ea91a7ff25ff2c47da099e8fb	126	Gene3D	G3DSA:2.60.40.10		1	57	8.5E-10	T	03-12-2019	IPR013783	Immunoglobulin-like fold
